Beraterparticipant	item	condition	sentence	completion	time	first_word	stemnoun	word	word_CORRECTED
42	149	Constraining_b	Clara hat seit einiger Zeit Schmerzen im Fuß und möchte sich gerne beim Orthopäden vorstellen. Sie vereinbart eine neue	Vorstellung	11748	Vorstellung	Vorstellung	Vorstellung	Vorstellung
46	149	Constraining_b	Clara hat seit einiger Zeit Schmerzen im Fuß und möchte sich gerne beim Orthopäden vorstellen. Sie vereinbart eine neue	Zeit, denn zum ersten Termin kann sie nicht kommen.	22254	Zeit	Zeit	Zeit	Zeit
100002	149	Constraining_b	Clara hat seit einiger Zeit Schmerzen im Fuß und möchte sich gerne beim Orthopäden vorstellen. Sie vereinbart eine neue	Einlage mahcen zu lassen,	23550	Einlage	Einlage	Einlage	Einlage
50	149	Constraining_b	Clara hat seit einiger Zeit Schmerzen im Fuß und möchte sich gerne beim Orthopäden vorstellen. Sie vereinbart eine neue	Zeit.	8321	Zeit	Zeit	Zeit	Zeit
54	149	Constraining_b	Clara hat seit einiger Zeit Schmerzen im Fuß und möchte sich gerne beim Orthopäden vorstellen. Sie vereinbart eine neue	Terminzusage.	15464	Terminzusage	Zusage	Terminzusage	Terminzusage
58	149	Constraining_b	Clara hat seit einiger Zeit Schmerzen im Fuß und möchte sich gerne beim Orthopäden vorstellen. Sie vereinbart eine neue	Besprechung.	19507	Besprechung	Besprechung	Besprechung	Besprechung
62	149	Constraining_b	Clara hat seit einiger Zeit Schmerzen im Fuß und möchte sich gerne beim Orthopäden vorstellen. Sie vereinbart eine neue	Zeit	8994	Zeit	Zeit	Zeit	Zeit
66	149	Constraining_b	Clara hat seit einiger Zeit Schmerzen im Fuß und möchte sich gerne beim Orthopäden vorstellen. Sie vereinbart eine neue	Zeit	11357	Zeit	Zeit	Zeit	Zeit
6	149	Constraining_b	Clara hat seit einiger Zeit Schmerzen im Fuß und möchte sich gerne beim Orthopäden vorstellen. Sie vereinbart eine neue	Orthopädin zu finden	37562	Orthopädin	Orthopädin	Orthopädin	Orthopädin
70	149	Constraining_b	Clara hat seit einiger Zeit Schmerzen im Fuß und möchte sich gerne beim Orthopäden vorstellen. Sie vereinbart eine neue	Terminvereinbarung	13877	Terminvereinbarung	Vereinbarung	Terminvereinbarung	Terminvereinbarung
74	149	Constraining_b	Clara hat seit einiger Zeit Schmerzen im Fuß und möchte sich gerne beim Orthopäden vorstellen. Sie vereinbart eine neue	Zeit.	13693	Zeit	Zeit	Zeit	Zeit
78	149	Constraining_b	Clara hat seit einiger Zeit Schmerzen im Fuß und möchte sich gerne beim Orthopäden vorstellen. Sie vereinbart eine neue	Besichtigung.	11222	Besichtigung	Besichtigung	Besichtigung	Besichtigung
82	149	Constraining_b	Clara hat seit einiger Zeit Schmerzen im Fuß und möchte sich gerne beim Orthopäden vorstellen. Sie vereinbart eine neue	Zeit mit ihm, da die alte nicht passte.	27213	Zeit	Zeit	Zeit	Zeit
11	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin für ein Check-up	16198	Termin	Termin	Termin	Termin
15	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin, um ihre Rückenprobleme zu besprechen	18351	Termin	Termin	Termin	Termin
19	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin mit ihrem Hausarzt.	36217	Termin	Termin	Termin	Termin
23	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin	8082	Termin	Termin	Termin	Termin
31	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin.	10294	Termin	Termin	Termin	Termin
35	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Trainigsplan, den sie zuhause durchführen kann.	21215	Trainigsplan	Plan	Trainigsplan	Trainigsplan
39	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin beim Gynäkologen, da sie nun Unterleibschmerzen verspürt.	35660	Termin	Termin	Termin	Termin
3	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin erst in einem Jahr. 	20401	Termin	Termin	Termin	Termin
43	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin bei der Physiotherapie.	20128	Termin	Termin	Termin	Termin
47	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin zur Nachkontrolle.	9565	Termin	Termin	Termin	Termin
100003	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin zur Kontrolle	12686	Termin	Termin	Termin	Termin
51	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin	11497	Termin	Termin	Termin	Termin
55	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin.	10135	Termin	Termin	Termin	Termin
59	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin zur Kontrolle.	15014	Termin	Termin	Termin	Termin
63	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin	7214	Termin	Termin	Termin	Termin
67	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin bei ihrem Hausarzt	11991	Termin	Termin	Termin	Termin
71	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin im Fitnessstudio	9747	Termin	Termin	Termin	Termin
75	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin	5971	Termin	Termin	Termin	Termin
79	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin um bald wieder mit dem Training anzufangen	18309	Termin	Termin	Termin	Termin
7	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Vorsorgetermin	39560	Vorsorgetermin	Termin	Vorsorgetermin	Vorsorgetermin
83	149	Non-constraining_a	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart einen neuen	Termin nur dann, wenn sie wieder Schmerzen hat	45665	Termin	Termin	Termin	Termin
12	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Verabredung	21841	Verabredung	Verabredung	Verabredung	Verabredung
16	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Unterredung	18492	Unterredung	Unterredung	Unterredung	Unterredung
20	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Kontrolluntersuchung in 6 Monaten.	18022	Kontrolluntersuchung	Untersuchung	Kontrolluntersuchung	Kontrolluntersuchung
24	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Untersuchung im nächsten Jahr	20744	Untersuchung	Untersuchung	Untersuchung	Untersuchung
28	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Verabredung, falls die Schmerzen zurück kommen sollten.	53084	Verabredung	Verabredung	Verabredung	Verabredung
32	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Zeit.	18405	Zeit	Zeit	Zeit	Zeit
36	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Konsultation bei ihrem Hausarzt.	34490	Konsultation	Konsultation	Konsultation	Konsultation
40	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Wandertour durch Südeuropa.	36515	Wandertour	Tour	Wandertour	Wandertour
44	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Therapie, damit die Schmerzen nicht wiederkommen	23975	Therapie	Therapie	Therapie	Therapie
4	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Brille.	11749	Brille	Brille	Brille	Brille
52	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Untersuchung, diesmal jedoch für ihre Hand.	30823	Untersuchung	Untersuchung	Untersuchung	Untersuchung
56	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Sitzung in einem Jahr	11502	Sitzung	Sitzung	Sitzung	Sitzung
60	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Terminreihe	10936	Terminreihe	Reihe	Terminreihe	Terminreihe
64	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Behandlungsmethode	14115	Behandlungsmethode	Methode	Behandlungsmethode	Behandlungsmethode
68	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Sprechstune beim Zahnarzt, dnn leider tut hr Kiefer stattdessen weh.,	25888	Sprechstune	Stunde	Sprechstunde	Sprechstunde
72	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Sportstunde	13847	Sportstunde	Stunde	Sportstunde	Sportstunde
76	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Physiotherapie	19661	Physiotherapie	Therapie	Physiotherapie	Physiotherapie
80	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Behandlung in einem Jahr, um die letzten Tests durchzuführen	40313	Behandlung	Behandlung	Behandlung	Behandlung
8	149	Non-constraining_b	Clara braucht sich nicht mehr beim Orthopäden vorzustellen, denn sie hat keine starken Schmerzen mehr im Fuß. Sie vereinbart eine neue	Kontrolle in einem Jahr	12270	Kontrolle	Kontrolle	Kontrolle	Kontrolle
12	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage	6622	Waage	Waage	Waage	Waage
16	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Hose	5246	Hose	Hose	Hose	Hose
20	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage, um dies zu prüfen.	11265	Waage	Waage	Waage	Waage
24	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage	5573	Waage	Waage	Waage	Waage
28	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage.	8394	Waage	Waage	Waage	Waage
32	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage	6172	Waage	Waage	Waage	Waage
36	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage.	5511	Waage	Waage	Waage	Waage
40	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Digitalwaage.	10377	Digitalwaage	Waage	Digitalwaage	Digitalwaage
44	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage	10720	Waage	Waage	Waage	Waage
4	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage.	6014	Waage	Waage	Waage	Waage
52	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage und stellt fest, dass der Aufbau von Muskeln die Zahl auf der Waage unverändert verbleiben lassen.	53209	Waage	Waage	Waage	Waage
56	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage	4717	Waage	Waage	Waage	Waage
60	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage	5588	Waage	Waage	Waage	Waage
64	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage	7715	Waage	Waage	Waage	Waage
68	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage.	7430	Waage	Waage	Waage	Waage
72	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage	5505	Waage	Waage	Waage	Waage
76	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage	6916	Waage	Waage	Waage	Waage
80	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	und moderne Waage	14747	Waage	Waage	Waage	Waage
8	150	Constraining_a	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich eine neue	Waage	4392	Waage	Waage	Waage	Waage
13	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Stepper.	22187	Stepper	Stepper	Stepper	Stepper
17	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Spiegel und eine Waage gleich dazu.	34297	Spiegel	Spiegel	Spiegel	Spiegel
1	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Trainigsanzug	12841	Trainigsanzug	Anzug	Trainigsanzug	Trainigsanzug
21	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Messer	13674	Messer	Messer	Messer	Messer
25	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Jogginganzug	17359	Jogginganzug	Anzug	Jogginganzug	Jogginganzug
29	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Waage	27056	Waage	Waage	Waage	Waage
33	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Gewichtsbestimmer.	93915	Gewichtsbestimmer	Bestimmer	Gewichtsbestimmer	Gewichtsbestimmer
37	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Waage.	7708	Waage	Waage	Waage	Waage
41	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Proteinshake.	13550	Proteinshake	Shake	Proteinshake	Proteinshake
45	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Spiegel	5087	Spiegel	Spiegel	Spiegel	Spiegel
53	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Anzug eine Nummer kleiner	25444	Anzug	Anzug	Anzug	Anzug
57	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Abnehmshake, weil er noch zu viel wiegt.	58036	Abnehmshake	Shake	Abnehmshake	Abnehmshake
5	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	anzug in kleinerer größe und schaut ob er passt	28030	anzug	Anzug	Anzug	Anzug
61	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Proteinmixer	13216	Proteinmixer	Mixer	Proteinmixer	Proteinmixer
65	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Kalender	28215	Kalender	Kalender	Kalender	Kalender
69	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Spiegel.	16886	Spiegel	Spiegel	Spiegel	Spiegel
73	150	Constraining_b	Tim möchte wissen, ob er nach dem harten Training abgenommen hat. Er kauft sich einen neuen	Spiegel, um sich begutachten zu können.	26944	Spiegel	Spiegel	Spiegel	Spiegel
